transition_id,tier,selection_role,snr_rung,arm,criterion,realization,label,measurement,measurement_available,invalid_reason
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,matched,YANG2024_FINAL,4,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND|ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,matched,GREEN2022_FINAL,4,non-CL,2.130699944521009,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,faint_only,YANG2024_FINAL,5,non-CL,0.551545583761578,True,finite fitted faint-state broad Hbeta
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,faint_only,GREEN2022_FINAL,5,non-CL,2.8031725398186538,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,matched,YANG2024_FINAL,5,non-CL,0.6600876670517664,True,finite fitted faint-state broad Hbeta
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,matched,GREEN2022_FINAL,5,CL,3.0850964693946645,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,faint_only,YANG2024_FINAL,6,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,faint_only,GREEN2022_FINAL,6,CL,3.0820303790459516,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,matched,YANG2024_FINAL,6,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,matched,GREEN2022_FINAL,6,CL,3.192264820243533,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,faint_only,YANG2024_FINAL,7,non-CL,0.4146566285425583,True,finite fitted faint-state broad Hbeta
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,faint_only,GREEN2022_FINAL,7,CL,3.521988328930849,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,matched,YANG2024_FINAL,7,non-CL,0.43583336992117694,True,finite fitted faint-state broad Hbeta
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,matched,GREEN2022_FINAL,7,non-CL,2.898311837371513,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,faint_only,YANG2024_FINAL,8,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,faint_only,GREEN2022_FINAL,8,non-CL,2.899872941691058,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,matched,YANG2024_FINAL,8,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,matched,GREEN2022_FINAL,8,non-CL,2.7060014946774373,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,faint_only,YANG2024_FINAL,9,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,faint_only,GREEN2022_FINAL,9,CL,3.0910256291081186,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,matched,YANG2024_FINAL,9,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,matched,GREEN2022_FINAL,9,non-CL,2.3894918395856672,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,faint_only,YANG2024_FINAL,10,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,faint_only,GREEN2022_FINAL,10,non-CL,2.6875066531779117,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,matched,YANG2024_FINAL,10,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,matched,GREEN2022_FINAL,10,non-CL,1.8926487308948656,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,faint_only,YANG2024_FINAL,11,non-CL,0.33405150549118356,True,finite fitted faint-state broad Hbeta
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,faint_only,GREEN2022_FINAL,11,CL,3.0312926472195576,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,matched,YANG2024_FINAL,11,non-CL,0.43257240285447207,True,finite fitted faint-state broad Hbeta
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,matched,GREEN2022_FINAL,11,non-CL,2.6186793244953757,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,faint_only,YANG2024_FINAL,12,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,faint_only,GREEN2022_FINAL,12,non-CL,2.8272745413136775,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,matched,YANG2024_FINAL,12,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,matched,GREEN2022_FINAL,12,non-CL,2.3837892079356457,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,faint_only,YANG2024_FINAL,13,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,faint_only,GREEN2022_FINAL,13,CL,3.4191737396759967,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,matched,YANG2024_FINAL,13,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,matched,GREEN2022_FINAL,13,non-CL,2.3423213442150352,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,faint_only,YANG2024_FINAL,14,non-CL,0.34973068213315694,True,finite fitted faint-state broad Hbeta
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,faint_only,GREEN2022_FINAL,14,CL,3.424452565862465,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,matched,YANG2024_FINAL,14,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,matched,GREEN2022_FINAL,14,CL,3.294134664482292,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,faint_only,YANG2024_FINAL,15,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,faint_only,GREEN2022_FINAL,15,CL,3.473971125416515,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,matched,YANG2024_FINAL,15,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,matched,GREEN2022_FINAL,15,non-CL,2.46754277257265,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,faint_only,YANG2024_FINAL,16,CL,0.006634450397199448,True,finite fitted faint-state broad Hbeta
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,faint_only,GREEN2022_FINAL,16,non-CL,2.737519587486788,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,matched,YANG2024_FINAL,16,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,matched,GREEN2022_FINAL,16,non-CL,2.6125826469566373,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,faint_only,YANG2024_FINAL,17,non-CL,0.33271778122800655,True,finite fitted faint-state broad Hbeta
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,faint_only,GREEN2022_FINAL,17,CL,3.372117204285183,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,matched,YANG2024_FINAL,17,non-CL,0.4953895039193343,True,finite fitted faint-state broad Hbeta
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,matched,GREEN2022_FINAL,17,CL,3.0472665282447196,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,faint_only,YANG2024_FINAL,18,CL,0.020694205186968354,True,finite fitted faint-state broad Hbeta
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,faint_only,GREEN2022_FINAL,18,CL,3.2936158700298455,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,matched,YANG2024_FINAL,18,CL,0.024456915621322767,True,finite fitted faint-state broad Hbeta
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,matched,GREEN2022_FINAL,18,non-CL,2.4091835190102495,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,faint_only,YANG2024_FINAL,19,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,faint_only,GREEN2022_FINAL,19,non-CL,2.609795712732378,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,matched,YANG2024_FINAL,19,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ012256.19-000252.68,SILVER,SILVER_LOW_NATIVE_SN,10.0,matched,GREEN2022_FINAL,19,non-CL,2.152174479285746,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,faint_only,YANG2024_FINAL,20,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND|ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,faint_only,GREEN2022_FINAL,20,CL,3.247275456007455,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,matched,YANG2024_FINAL,20,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,matched,GREEN2022_FINAL,20,non-CL,2.5252949678160324,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,faint_only,YANG2024_FINAL,21,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,faint_only,GREEN2022_FINAL,21,non-CL,2.6329097021949592,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,matched,YANG2024_FINAL,21,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,matched,GREEN2022_FINAL,21,non-CL,1.9570627164385632,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,faint_only,YANG2024_FINAL,22,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND|ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,faint_only,GREEN2022_FINAL,22,non-CL,1.722478136857612,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,matched,YANG2024_FINAL,22,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,matched,GREEN2022_FINAL,22,non-CL,1.1757114632765606,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,faint_only,YANG2024_FINAL,23,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND|ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,faint_only,GREEN2022_FINAL,23,non-CL,2.3128156886750437,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,matched,YANG2024_FINAL,23,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,matched,GREEN2022_FINAL,23,non-CL,2.542960828047645,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,faint_only,YANG2024_FINAL,24,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,faint_only,GREEN2022_FINAL,24,non-CL,2.9738704462968144,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,matched,YANG2024_FINAL,24,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,matched,GREEN2022_FINAL,24,non-CL,1.5855548590129818,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,faint_only,YANG2024_FINAL,25,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND|ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,faint_only,GREEN2022_FINAL,25,CL,3.026904489567275,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,matched,YANG2024_FINAL,25,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND|ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,matched,GREEN2022_FINAL,25,non-CL,1.630758945078336,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,faint_only,YANG2024_FINAL,26,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,faint_only,GREEN2022_FINAL,26,non-CL,2.8572656922738,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,matched,YANG2024_FINAL,26,non-CL,0.54044301659677,True,finite fitted faint-state broad Hbeta
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,matched,GREEN2022_FINAL,26,non-CL,1.3358116659945998,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,faint_only,YANG2024_FINAL,27,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,faint_only,GREEN2022_FINAL,27,CL,4.021443567059954,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,matched,YANG2024_FINAL,27,non-CL,0.5520415290085561,True,finite fitted faint-state broad Hbeta
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,matched,GREEN2022_FINAL,27,non-CL,2.428689512086908,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,faint_only,YANG2024_FINAL,28,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,faint_only,GREEN2022_FINAL,28,CL,3.118384155533372,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,matched,YANG2024_FINAL,28,non-CL,0.4962624312820093,True,finite fitted faint-state broad Hbeta
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,matched,GREEN2022_FINAL,28,non-CL,1.8904912746859412,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,faint_only,YANG2024_FINAL,29,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,faint_only,GREEN2022_FINAL,29,CL,3.8172743585711,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,matched,YANG2024_FINAL,29,non-CL,0.7526467751242886,True,finite fitted faint-state broad Hbeta
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,matched,GREEN2022_FINAL,29,non-CL,1.777653230750487,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,faint_only,YANG2024_FINAL,30,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,faint_only,GREEN2022_FINAL,30,non-CL,2.8590543096596948,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,matched,YANG2024_FINAL,30,non-CL,0.6495885046611996,True,finite fitted faint-state broad Hbeta
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,matched,GREEN2022_FINAL,30,non-CL,0.9771911753775356,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,faint_only,YANG2024_FINAL,31,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,faint_only,GREEN2022_FINAL,31,CL,3.3951234602989144,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,matched,YANG2024_FINAL,31,non-CL,0.8077385848137003,True,finite fitted faint-state broad Hbeta
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,matched,GREEN2022_FINAL,31,non-CL,2.0577985199191335,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,faint_only,YANG2024_FINAL,32,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,faint_only,GREEN2022_FINAL,32,non-CL,2.882466457016215,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,matched,YANG2024_FINAL,32,non-CL,0.8074665167006269,True,finite fitted faint-state broad Hbeta
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,matched,GREEN2022_FINAL,32,non-CL,1.324282281227999,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,faint_only,YANG2024_FINAL,33,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,faint_only,GREEN2022_FINAL,33,CL,3.070019499939336,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,matched,YANG2024_FINAL,33,non-CL,0.6665438170129124,True,finite fitted faint-state broad Hbeta
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,matched,GREEN2022_FINAL,33,non-CL,0.9599141223568808,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,faint_only,YANG2024_FINAL,34,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND|ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,faint_only,GREEN2022_FINAL,34,non-CL,2.424642103443973,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,matched,YANG2024_FINAL,34,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,matched,GREEN2022_FINAL,34,non-CL,0.9009549622138332,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,faint_only,YANG2024_FINAL,35,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,faint_only,GREEN2022_FINAL,35,non-CL,2.7194004490738513,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,matched,YANG2024_FINAL,35,non-CL,0.5676263377685283,True,finite fitted faint-state broad Hbeta
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,matched,GREEN2022_FINAL,35,non-CL,1.0234407214889312,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,faint_only,YANG2024_FINAL,36,unclassifiable,,False,invalid Yang Hbeta fit: ACTIVE_BROAD_COMPONENT_PARAMETER_AT_BOUND
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,faint_only,GREEN2022_FINAL,36,non-CL,2.966827084036717,True,Green catalogue note uses N_sigma(Hbeta) >= 3
SDSSJ082942.66+415436.8,GOLD,GOLD_HIGH_NATIVE_SN,5.0,matched,YANG2024_FINAL,36,non-CL,0.6606904141617665,True,finite fitted faint-state broad Hbeta
