robustness,arm,snr,criterion_id,omitted_unit,N_transition_eligible,N_transition_classifiable,R_equal_transition,U_equal_transition
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,J122355.23+343856.6,47,29,0.41706646429877264,0.7263829787234043
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,J122945.61+440934.5,47,29,0.41706646429877264,0.7263829787234043
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,J131432.70+122718.5,47,28,0.42210947841781754,0.7387234042553191
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,J132421.98+280238.3,47,28,0.4148485999284907,0.7468085106382979
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,J133551.98+544450.1,47,28,0.4230331237380146,0.74
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,J134133.73+090356.7,47,29,0.41706646429877264,0.7263829787234043
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,J135255.68+252859.6,47,28,0.42481883802372883,0.7348936170212765
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,J135750.26+614309.0,47,28,0.426009314214205,0.7391489361702127
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,J140207.59+284859.3,47,28,0.4176759808808717,0.7285106382978722
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,J140515.59+542458.0,47,29,0.41706646429877264,0.7263829787234041
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,J150026.17+374732.4,47,28,0.4127309259358168,0.7319148936170211
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,J152904.77+024640.4,47,29,0.41706646429877264,0.7263829787234041
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,J160157.53+490207.8,47,28,0.3962474094523003,0.7297872340425531
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,SDSSJ000236.25-002724.8,47,28,0.431961695166586,0.7319148936170212
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,SDSSJ012648.08-083948.0,47,29,0.41706646429877264,0.7263829787234041
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,SDSSJ015957.64+003310.4,47,29,0.41706646429877264,0.7263829787234041
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,SDSSJ021359.79+004226.81,47,28,0.4011175393224301,0.7357446808510638
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,SDSSJ082942.66+415436.8,47,29,0.41706646429877264,0.7263829787234041
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,SDSSJ101152.98+544206.4,47,28,0.3998188380237288,0.7306382978723404
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,SDSSJ102152.34+464515.6,47,28,0.3982315364364272,0.7340425531914893
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,SDSSJ105325.40+302419.34,47,28,0.43196169516658595,0.7348936170212764
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,SDSSJ135855.83+493414.2,47,29,0.41706646429877264,0.7263829787234041
LEAVE_ONE_TRANSITION_OUT,faint_only,5,YANG2024_FINAL,SDSSJ233602.98+001728.7,47,28,0.40339026659515737,0.7306382978723404
LEAVE_ONE_TRANSITION_OUT,faint_only,10,GREEN2022_FINAL,J075934.95+322143.3,28,26,0.556923076923077,0.07142857142857142
LEAVE_ONE_TRANSITION_OUT,faint_only,10,GREEN2022_FINAL,J080133.29+341737.6,28,26,0.5576923076923077,0.07142857142857142
LEAVE_ONE_TRANSITION_OUT,faint_only,10,GREEN2022_FINAL,J080711.72+194439.7,28,26,0.5769230769230769,0.07142857142857142
LEAVE_ONE_TRANSITION_OUT,faint_only,10,GREEN2022_FINAL,J083716.47+035606.1,28,26,0.556923076923077,0.07142857142857142
LEAVE_ONE_TRANSITION_OUT,faint_only,10,GREEN2022_FINAL,J085512.13+032950.6,28,26,0.556923076923077,0.07142857142857142
LEAVE_ONE_TRANSITION_OUT,faint_only,10,GREEN2022_FINAL,J1003+0202,28,26,0.5946153846153847,0.07142857142857142
