condition_id,transition_id,object_id,reference_tier,source_family,arm,snr,criterion_id,N_eligible_realizations,N_fit_completed,N_fit_valid,N_classifiable,N_CL,N_nonCL,N_unclassifiable,p_i,u_i,applicable_by_design
SDSSJ021359.79+004226.81|matched|snr10,SDSSJ021359.79+004226.81,SDSSJ021359.79+004226.81,GOLD,Green2022,matched,10,YANG2024_FINAL,50,50,18,18,15,3,32,0.8333333333333334,0.64,True
SDSSJ021359.79+004226.81|matched|snr5,SDSSJ021359.79+004226.81,SDSSJ021359.79+004226.81,GOLD,Green2022,matched,5,GREEN2022_FINAL,50,50,50,50,0,50,0,0.0,0.0,True
SDSSJ021359.79+004226.81|matched|snr5,SDSSJ021359.79+004226.81,SDSSJ021359.79+004226.81,GOLD,Green2022,matched,5,MACLEOD2019_FINAL,50,0,0,0,0,0,50,,1.0,False
SDSSJ021359.79+004226.81|matched|snr5,SDSSJ021359.79+004226.81,SDSSJ021359.79+004226.81,GOLD,Green2022,matched,5,YANG2024_FINAL,50,50,19,19,14,5,31,0.7368421052631579,0.62,True
SDSSJ081319.34+460849.5|faint_only|snr10,SDSSJ081319.34+460849.5,SDSSJ081319.34+460849.5,SILVER,Yang2018,faint_only,10,GREEN2022_FINAL,50,50,50,50,0,50,0,0.0,0.0,True
SDSSJ081319.34+460849.5|faint_only|snr10,SDSSJ081319.34+460849.5,SDSSJ081319.34+460849.5,SILVER,Yang2018,faint_only,10,MACLEOD2019_FINAL,50,0,0,0,0,0,50,,1.0,False
SDSSJ081319.34+460849.5|faint_only|snr10,SDSSJ081319.34+460849.5,SDSSJ081319.34+460849.5,SILVER,Yang2018,faint_only,10,YANG2024_FINAL,50,50,41,41,0,41,9,0.0,0.18,True
SDSSJ081319.34+460849.5|faint_only|snr5,SDSSJ081319.34+460849.5,SDSSJ081319.34+460849.5,SILVER,Yang2018,faint_only,5,GREEN2022_FINAL,50,50,50,50,0,50,0,0.0,0.0,True
SDSSJ081319.34+460849.5|faint_only|snr5,SDSSJ081319.34+460849.5,SDSSJ081319.34+460849.5,SILVER,Yang2018,faint_only,5,MACLEOD2019_FINAL,50,0,0,0,0,0,50,,1.0,False
SDSSJ081319.34+460849.5|faint_only|snr5,SDSSJ081319.34+460849.5,SDSSJ081319.34+460849.5,SILVER,Yang2018,faint_only,5,YANG2024_FINAL,50,50,36,36,1,35,14,0.027777777777777776,0.28,True
SDSSJ081319.34+460849.5|matched|snr10,SDSSJ081319.34+460849.5,SDSSJ081319.34+460849.5,SILVER,Yang2018,matched,10,GREEN2022_FINAL,50,50,50,50,0,50,0,0.0,0.0,True
SDSSJ081319.34+460849.5|matched|snr10,SDSSJ081319.34+460849.5,SDSSJ081319.34+460849.5,SILVER,Yang2018,matched,10,MACLEOD2019_FINAL,50,0,0,0,0,0,50,,1.0,False
SDSSJ081319.34+460849.5|matched|snr10,SDSSJ081319.34+460849.5,SDSSJ081319.34+460849.5,SILVER,Yang2018,matched,10,YANG2024_FINAL,50,50,38,38,0,38,12,0.0,0.24,True
SDSSJ081319.34+460849.5|matched|snr5,SDSSJ081319.34+460849.5,SDSSJ081319.34+460849.5,SILVER,Yang2018,matched,5,GREEN2022_FINAL,50,50,50,50,0,50,0,0.0,0.0,True
SDSSJ081319.34+460849.5|matched|snr5,SDSSJ081319.34+460849.5,SDSSJ081319.34+460849.5,SILVER,Yang2018,matched,5,MACLEOD2019_FINAL,50,0,0,0,0,0,50,,1.0,False
SDSSJ081319.34+460849.5|matched|snr5,SDSSJ081319.34+460849.5,SDSSJ081319.34+460849.5,SILVER,Yang2018,matched,5,YANG2024_FINAL,50,50,23,23,2,21,27,0.08695652173913043,0.54,True
SDSSJ082942.66+415436.8|faint_only|snr10,SDSSJ082942.66+415436.8,SDSSJ082942.66+415436.8,GOLD,Potts2021,faint_only,10,GREEN2022_FINAL,50,50,50,50,50,0,0,1.0,0.0,True
SDSSJ082942.66+415436.8|faint_only|snr10,SDSSJ082942.66+415436.8,SDSSJ082942.66+415436.8,GOLD,Potts2021,faint_only,10,MACLEOD2019_FINAL,50,0,0,0,0,0,50,,1.0,False
SDSSJ082942.66+415436.8|faint_only|snr10,SDSSJ082942.66+415436.8,SDSSJ082942.66+415436.8,GOLD,Potts2021,faint_only,10,YANG2024_FINAL,50,0,0,0,0,0,50,,1.0,False
SDSSJ082942.66+415436.8|faint_only|snr5,SDSSJ082942.66+415436.8,SDSSJ082942.66+415436.8,GOLD,Potts2021,faint_only,5,GREEN2022_FINAL,50,50,50,50,26,24,0,0.52,0.0,True
SDSSJ082942.66+415436.8|faint_only|snr5,SDSSJ082942.66+415436.8,SDSSJ082942.66+415436.8,GOLD,Potts2021,faint_only,5,MACLEOD2019_FINAL,50,0,0,0,0,0,50,,1.0,False
SDSSJ082942.66+415436.8|faint_only|snr5,SDSSJ082942.66+415436.8,SDSSJ082942.66+415436.8,GOLD,Potts2021,faint_only,5,YANG2024_FINAL,50,0,0,0,0,0,50,,1.0,False
SDSSJ082942.66+415436.8|matched|snr10,SDSSJ082942.66+415436.8,SDSSJ082942.66+415436.8,GOLD,Potts2021,matched,10,GREEN2022_FINAL,50,50,50,50,15,35,0,0.3,0.0,True
SDSSJ082942.66+415436.8|matched|snr10,SDSSJ082942.66+415436.8,SDSSJ082942.66+415436.8,GOLD,Potts2021,matched,10,MACLEOD2019_FINAL,50,0,0,0,0,0,50,,1.0,False
SDSSJ082942.66+415436.8|matched|snr10,SDSSJ082942.66+415436.8,SDSSJ082942.66+415436.8,GOLD,Potts2021,matched,10,YANG2024_FINAL,50,50,34,34,1,33,16,0.029411764705882353,0.32,True
SDSSJ082942.66+415436.8|matched|snr5,SDSSJ082942.66+415436.8,SDSSJ082942.66+415436.8,GOLD,Potts2021,matched,5,GREEN2022_FINAL,50,50,50,50,0,50,0,0.0,0.0,True
SDSSJ082942.66+415436.8|matched|snr5,SDSSJ082942.66+415436.8,SDSSJ082942.66+415436.8,GOLD,Potts2021,matched,5,MACLEOD2019_FINAL,50,0,0,0,0,0,50,,1.0,False
SDSSJ082942.66+415436.8|matched|snr5,SDSSJ082942.66+415436.8,SDSSJ082942.66+415436.8,GOLD,Potts2021,matched,5,YANG2024_FINAL,50,50,43,43,1,42,7,0.023255813953488372,0.14,True
SDSSJ101152.98+544206.4|faint_only|snr10,SDSSJ101152.98+544206.4,SDSSJ101152.98+544206.4,GOLD,Runnoe2016,faint_only,10,GREEN2022_FINAL,50,50,50,50,50,0,0,1.0,0.0,True
SDSSJ101152.98+544206.4|faint_only|snr10,SDSSJ101152.98+544206.4,SDSSJ101152.98+544206.4,GOLD,Runnoe2016,faint_only,10,MACLEOD2019_FINAL,50,0,0,0,0,0,50,,1.0,False
SDSSJ101152.98+544206.4|faint_only|snr10,SDSSJ101152.98+544206.4,SDSSJ101152.98+544206.4,GOLD,Runnoe2016,faint_only,10,YANG2024_FINAL,50,50,6,6,6,0,44,1.0,0.88,True
SDSSJ101152.98+544206.4|faint_only|snr5,SDSSJ101152.98+544206.4,SDSSJ101152.98+544206.4,GOLD,Runnoe2016,faint_only,5,GREEN2022_FINAL,50,50,50,50,50,0,0,1.0,0.0,True
SDSSJ101152.98+544206.4|faint_only|snr5,SDSSJ101152.98+544206.4,SDSSJ101152.98+544206.4,GOLD,Runnoe2016,faint_only,5,MACLEOD2019_FINAL,50,0,0,0,0,0,50,,1.0,False
SDSSJ101152.98+544206.4|faint_only|snr5,SDSSJ101152.98+544206.4,SDSSJ101152.98+544206.4,GOLD,Runnoe2016,faint_only,5,YANG2024_FINAL,50,50,10,10,9,1,40,0.9,0.8,True
SDSSJ101152.98+544206.4|matched|snr10,SDSSJ101152.98+544206.4,SDSSJ101152.98+544206.4,GOLD,Runnoe2016,matched,10,GREEN2022_FINAL,50,50,50,50,50,0,0,1.0,0.0,True
SDSSJ101152.98+544206.4|matched|snr10,SDSSJ101152.98+544206.4,SDSSJ101152.98+544206.4,GOLD,Runnoe2016,matched,10,MACLEOD2019_FINAL,50,0,0,0,0,0,50,,1.0,False
SDSSJ101152.98+544206.4|matched|snr10,SDSSJ101152.98+544206.4,SDSSJ101152.98+544206.4,GOLD,Runnoe2016,matched,10,YANG2024_FINAL,50,50,6,6,6,0,44,1.0,0.88,True
SDSSJ101152.98+544206.4|matched|snr5,SDSSJ101152.98+544206.4,SDSSJ101152.98+544206.4,GOLD,Runnoe2016,matched,5,GREEN2022_FINAL,50,50,50,50,50,0,0,1.0,0.0,True
SDSSJ101152.98+544206.4|matched|snr5,SDSSJ101152.98+544206.4,SDSSJ101152.98+544206.4,GOLD,Runnoe2016,matched,5,MACLEOD2019_FINAL,50,0,0,0,0,0,50,,1.0,False
SDSSJ101152.98+544206.4|matched|snr5,SDSSJ101152.98+544206.4,SDSSJ101152.98+544206.4,GOLD,Runnoe2016,matched,5,YANG2024_FINAL,50,50,9,9,8,1,41,0.8888888888888888,0.82,True
SDSSJ102152.34+464515.6|faint_only|snr10,SDSSJ102152.34+464515.6,SDSSJ102152.34+464515.6,GOLD,MacLeod2016,faint_only,10,GREEN2022_FINAL,50,50,50,50,50,0,0,1.0,0.0,True
SDSSJ102152.34+464515.6|faint_only|snr10,SDSSJ102152.34+464515.6,SDSSJ102152.34+464515.6,GOLD,MacLeod2016,faint_only,10,MACLEOD2019_FINAL,50,0,0,0,0,0,50,,1.0,False
SDSSJ102152.34+464515.6|faint_only|snr10,SDSSJ102152.34+464515.6,SDSSJ102152.34+464515.6,GOLD,MacLeod2016,faint_only,10,YANG2024_FINAL,50,50,20,20,19,1,30,0.95,0.6,True
SDSSJ102152.34+464515.6|faint_only|snr5,SDSSJ102152.34+464515.6,SDSSJ102152.34+464515.6,GOLD,MacLeod2016,faint_only,5,GREEN2022_FINAL,50,50,50,50,50,0,0,1.0,0.0,True
SDSSJ102152.34+464515.6|faint_only|snr5,SDSSJ102152.34+464515.6,SDSSJ102152.34+464515.6,GOLD,MacLeod2016,faint_only,5,MACLEOD2019_FINAL,50,0,0,0,0,0,50,,1.0,False
SDSSJ102152.34+464515.6|faint_only|snr5,SDSSJ102152.34+464515.6,SDSSJ102152.34+464515.6,GOLD,MacLeod2016,faint_only,5,YANG2024_FINAL,50,50,18,18,17,1,32,0.9444444444444444,0.64,True
SDSSJ102152.34+464515.6|matched|snr10,SDSSJ102152.34+464515.6,SDSSJ102152.34+464515.6,GOLD,MacLeod2016,matched,10,GREEN2022_FINAL,50,50,50,50,44,6,0,0.88,0.0,True
SDSSJ102152.34+464515.6|matched|snr10,SDSSJ102152.34+464515.6,SDSSJ102152.34+464515.6,GOLD,MacLeod2016,matched,10,MACLEOD2019_FINAL,50,0,0,0,0,0,50,,1.0,False
SDSSJ102152.34+464515.6|matched|snr10,SDSSJ102152.34+464515.6,SDSSJ102152.34+464515.6,GOLD,MacLeod2016,matched,10,YANG2024_FINAL,50,50,15,15,13,2,35,0.8666666666666667,0.7,True
SDSSJ102152.34+464515.6|matched|snr5,SDSSJ102152.34+464515.6,SDSSJ102152.34+464515.6,GOLD,MacLeod2016,matched,5,GREEN2022_FINAL,50,50,50,50,11,39,0,0.22,0.0,True
SDSSJ102152.34+464515.6|matched|snr5,SDSSJ102152.34+464515.6,SDSSJ102152.34+464515.6,GOLD,MacLeod2016,matched,5,MACLEOD2019_FINAL,50,0,0,0,0,0,50,,1.0,False
SDSSJ102152.34+464515.6|matched|snr5,SDSSJ102152.34+464515.6,SDSSJ102152.34+464515.6,GOLD,MacLeod2016,matched,5,YANG2024_FINAL,50,50,15,15,13,2,35,0.8666666666666667,0.7,True
SDSSJ105058.42+241351.18|faint_only|snr10,SDSSJ105058.42+241351.18,SDSSJ105058.42+241351.18,SILVER,Green2022,faint_only,10,GREEN2022_FINAL,50,50,50,50,50,0,0,1.0,0.0,True
SDSSJ105058.42+241351.18|faint_only|snr10,SDSSJ105058.42+241351.18,SDSSJ105058.42+241351.18,SILVER,Green2022,faint_only,10,MACLEOD2019_FINAL,50,0,0,0,0,0,50,,1.0,False
SDSSJ105058.42+241351.18|faint_only|snr10,SDSSJ105058.42+241351.18,SDSSJ105058.42+241351.18,SILVER,Green2022,faint_only,10,YANG2024_FINAL,50,50,42,42,0,42,8,0.0,0.16,True
SDSSJ105058.42+241351.18|faint_only|snr5,SDSSJ105058.42+241351.18,SDSSJ105058.42+241351.18,SILVER,Green2022,faint_only,5,GREEN2022_FINAL,50,50,50,50,47,3,0,0.94,0.0,True
SDSSJ105058.42+241351.18|faint_only|snr5,SDSSJ105058.42+241351.18,SDSSJ105058.42+241351.18,SILVER,Green2022,faint_only,5,MACLEOD2019_FINAL,50,0,0,0,0,0,50,,1.0,False
SDSSJ105058.42+241351.18|faint_only|snr5,SDSSJ105058.42+241351.18,SDSSJ105058.42+241351.18,SILVER,Green2022,faint_only,5,YANG2024_FINAL,50,50,42,42,1,41,8,0.023809523809523808,0.16,True
SDSSJ105058.42+241351.18|matched|snr10,SDSSJ105058.42+241351.18,SDSSJ105058.42+241351.18,SILVER,Green2022,matched,10,GREEN2022_FINAL,50,50,50,50,50,0,0,1.0,0.0,True
SDSSJ105058.42+241351.18|matched|snr10,SDSSJ105058.42+241351.18,SDSSJ105058.42+241351.18,SILVER,Green2022,matched,10,MACLEOD2019_FINAL,50,0,0,0,0,0,50,,1.0,False
SDSSJ105058.42+241351.18|matched|snr10,SDSSJ105058.42+241351.18,SDSSJ105058.42+241351.18,SILVER,Green2022,matched,10,YANG2024_FINAL,50,50,35,35,0,35,15,0.0,0.3,True
SDSSJ105058.42+241351.18|matched|snr5,SDSSJ105058.42+241351.18,SDSSJ105058.42+241351.18,SILVER,Green2022,matched,5,GREEN2022_FINAL,50,50,50,50,3,47,0,0.06,0.0,True
SDSSJ105058.42+241351.18|matched|snr5,SDSSJ105058.42+241351.18,SDSSJ105058.42+241351.18,SILVER,Green2022,matched,5,MACLEOD2019_FINAL,50,0,0,0,0,0,50,,1.0,False
SDSSJ105058.42+241351.18|matched|snr5,SDSSJ105058.42+241351.18,SDSSJ105058.42+241351.18,SILVER,Green2022,matched,5,YANG2024_FINAL,50,50,27,27,3,24,23,0.1111111111111111,0.46,True
SDSSJ105325.40+302419.34|faint_only|snr10,SDSSJ105325.40+302419.34,SDSSJ105325.40+302419.34,GOLD,Green2022,faint_only,10,GREEN2022_FINAL,50,50,50,50,50,0,0,1.0,0.0,True
SDSSJ105325.40+302419.34|faint_only|snr10,SDSSJ105325.40+302419.34,SDSSJ105325.40+302419.34,GOLD,Green2022,faint_only,10,MACLEOD2019_FINAL,50,0,0,0,0,0,50,,1.0,False
SDSSJ105325.40+302419.34|faint_only|snr10,SDSSJ105325.40+302419.34,SDSSJ105325.40+302419.34,GOLD,Green2022,faint_only,10,YANG2024_FINAL,50,50,19,19,0,19,31,0.0,0.62,True
SDSSJ105325.40+302419.34|faint_only|snr5,SDSSJ105325.40+302419.34,SDSSJ105325.40+302419.34,GOLD,Green2022,faint_only,5,GREEN2022_FINAL,50,50,50,50,37,13,0,0.74,0.0,True
SDSSJ105325.40+302419.34|faint_only|snr5,SDSSJ105325.40+302419.34,SDSSJ105325.40+302419.34,GOLD,Green2022,faint_only,5,MACLEOD2019_FINAL,50,0,0,0,0,0,50,,1.0,False
SDSSJ105325.40+302419.34|faint_only|snr5,SDSSJ105325.40+302419.34,SDSSJ105325.40+302419.34,GOLD,Green2022,faint_only,5,YANG2024_FINAL,50,50,20,20,0,20,30,0.0,0.6,True
SDSSJ105325.40+302419.34|matched|snr10,SDSSJ105325.40+302419.34,SDSSJ105325.40+302419.34,GOLD,Green2022,matched,10,GREEN2022_FINAL,50,50,50,50,50,0,0,1.0,0.0,True
SDSSJ105325.40+302419.34|matched|snr10,SDSSJ105325.40+302419.34,SDSSJ105325.40+302419.34,GOLD,Green2022,matched,10,MACLEOD2019_FINAL,50,0,0,0,0,0,50,,1.0,False
SDSSJ105325.40+302419.34|matched|snr10,SDSSJ105325.40+302419.34,SDSSJ105325.40+302419.34,GOLD,Green2022,matched,10,YANG2024_FINAL,50,50,18,18,0,18,32,0.0,0.64,True
SDSSJ105325.40+302419.34|matched|snr5,SDSSJ105325.40+302419.34,SDSSJ105325.40+302419.34,GOLD,Green2022,matched,5,GREEN2022_FINAL,50,50,50,50,2,48,0,0.04,0.0,True
SDSSJ105325.40+302419.34|matched|snr5,SDSSJ105325.40+302419.34,SDSSJ105325.40+302419.34,GOLD,Green2022,matched,5,MACLEOD2019_FINAL,50,0,0,0,0,0,50,,1.0,False
SDSSJ105325.40+302419.34|matched|snr5,SDSSJ105325.40+302419.34,SDSSJ105325.40+302419.34,GOLD,Green2022,matched,5,YANG2024_FINAL,50,50,18,18,1,17,32,0.05555555555555555,0.64,True
SDSSJ135855.83+493414.2|faint_only|snr5,SDSSJ135855.83+493414.2,SDSSJ135855.83+493414.2,GOLD,Potts2021,faint_only,5,GREEN2022_FINAL,50,50,50,50,19,31,0,0.38,0.0,True
SDSSJ135855.83+493414.2|faint_only|snr5,SDSSJ135855.83+493414.2,SDSSJ135855.83+493414.2,GOLD,Potts2021,faint_only,5,MACLEOD2019_FINAL,50,0,0,0,0,0,50,,1.0,False
SDSSJ135855.83+493414.2|faint_only|snr5,SDSSJ135855.83+493414.2,SDSSJ135855.83+493414.2,GOLD,Potts2021,faint_only,5,YANG2024_FINAL,50,0,0,0,0,0,50,,1.0,False
SDSSJ135855.83+493414.2|matched|snr5,SDSSJ135855.83+493414.2,SDSSJ135855.83+493414.2,GOLD,Potts2021,matched,5,GREEN2022_FINAL,50,50,50,50,0,50,0,0.0,0.0,True
SDSSJ135855.83+493414.2|matched|snr5,SDSSJ135855.83+493414.2,SDSSJ135855.83+493414.2,GOLD,Potts2021,matched,5,MACLEOD2019_FINAL,50,0,0,0,0,0,50,,1.0,False
SDSSJ135855.83+493414.2|matched|snr5,SDSSJ135855.83+493414.2,SDSSJ135855.83+493414.2,GOLD,Potts2021,matched,5,YANG2024_FINAL,50,50,6,6,3,3,44,0.5,0.88,True
SDSSJ222132.41-010928.70|faint_only|snr10,SDSSJ222132.41-010928.70,SDSSJ222132.41-010928.70,SILVER,MacLeod2016,faint_only,10,GREEN2022_FINAL,50,50,50,50,42,8,0,0.84,0.0,True
SDSSJ222132.41-010928.70|faint_only|snr10,SDSSJ222132.41-010928.70,SDSSJ222132.41-010928.70,SILVER,MacLeod2016,faint_only,10,MACLEOD2019_FINAL,50,0,0,0,0,0,50,,1.0,False
SDSSJ222132.41-010928.70|faint_only|snr10,SDSSJ222132.41-010928.70,SDSSJ222132.41-010928.70,SILVER,MacLeod2016,faint_only,10,YANG2024_FINAL,50,50,21,21,0,21,29,0.0,0.58,True
SDSSJ222132.41-010928.70|faint_only|snr5,SDSSJ222132.41-010928.70,SDSSJ222132.41-010928.70,SILVER,MacLeod2016,faint_only,5,GREEN2022_FINAL,50,50,50,50,14,36,0,0.28,0.0,True
SDSSJ222132.41-010928.70|faint_only|snr5,SDSSJ222132.41-010928.70,SDSSJ222132.41-010928.70,SILVER,MacLeod2016,faint_only,5,MACLEOD2019_FINAL,50,0,0,0,0,0,50,,1.0,False
SDSSJ222132.41-010928.70|faint_only|snr5,SDSSJ222132.41-010928.70,SDSSJ222132.41-010928.70,SILVER,MacLeod2016,faint_only,5,YANG2024_FINAL,50,50,27,27,0,27,23,0.0,0.46,True
SDSSJ222132.41-010928.70|matched|snr10,SDSSJ222132.41-010928.70,SDSSJ222132.41-010928.70,SILVER,MacLeod2016,matched,10,GREEN2022_FINAL,50,50,50,50,13,37,0,0.26,0.0,True
SDSSJ222132.41-010928.70|matched|snr10,SDSSJ222132.41-010928.70,SDSSJ222132.41-010928.70,SILVER,MacLeod2016,matched,10,MACLEOD2019_FINAL,50,0,0,0,0,0,50,,1.0,False
SDSSJ222132.41-010928.70|matched|snr10,SDSSJ222132.41-010928.70,SDSSJ222132.41-010928.70,SILVER,MacLeod2016,matched,10,YANG2024_FINAL,50,50,13,13,0,13,37,0.0,0.74,True
SDSSJ222132.41-010928.70|matched|snr5,SDSSJ222132.41-010928.70,SDSSJ222132.41-010928.70,SILVER,MacLeod2016,matched,5,GREEN2022_FINAL,50,50,50,50,7,43,0,0.14,0.0,True
SDSSJ222132.41-010928.70|matched|snr5,SDSSJ222132.41-010928.70,SDSSJ222132.41-010928.70,SILVER,MacLeod2016,matched,5,MACLEOD2019_FINAL,50,0,0,0,0,0,50,,1.0,False
SDSSJ222132.41-010928.70|matched|snr5,SDSSJ222132.41-010928.70,SDSSJ222132.41-010928.70,SILVER,MacLeod2016,matched,5,YANG2024_FINAL,50,50,16,16,0,16,34,0.0,0.68,True
SDSSJ233602.98+001728.7|faint_only|snr5,SDSSJ233602.98+001728.7,SDSSJ233602.98+001728.7,GOLD,Ruan2016,faint_only,5,GREEN2022_FINAL,50,50,50,50,5,45,0,0.1,0.0,True
SDSSJ233602.98+001728.7|faint_only|snr5,SDSSJ233602.98+001728.7,SDSSJ233602.98+001728.7,GOLD,Ruan2016,faint_only,5,MACLEOD2019_FINAL,50,0,0,0,0,0,50,,1.0,False
SDSSJ233602.98+001728.7|faint_only|snr5,SDSSJ233602.98+001728.7,SDSSJ233602.98+001728.7,GOLD,Ruan2016,faint_only,5,YANG2024_FINAL,50,50,10,10,8,2,40,0.8,0.8,True
SDSSJ233602.98+001728.7|matched|snr5,SDSSJ233602.98+001728.7,SDSSJ233602.98+001728.7,GOLD,Ruan2016,matched,5,GREEN2022_FINAL,50,50,50,50,6,44,0,0.12,0.0,True
SDSSJ233602.98+001728.7|matched|snr5,SDSSJ233602.98+001728.7,SDSSJ233602.98+001728.7,GOLD,Ruan2016,matched,5,MACLEOD2019_FINAL,50,0,0,0,0,0,50,,1.0,False
SDSSJ233602.98+001728.7|matched|snr5,SDSSJ233602.98+001728.7,SDSSJ233602.98+001728.7,GOLD,Ruan2016,matched,5,YANG2024_FINAL,50,50,7,7,3,4,43,0.42857142857142855,0.86,True
