transition_id,physical_role,source_family,instrument_family,path,canonical_redshift,rest_min,rest_max,covers_rest_4700_5100,valid_pixel_fraction,masked_fraction_hbeta,native_warning_value,warning_disposition,local_hbeta_qc,native_hbeta_window_snr,continuum_snr,variance_provenance,endpoint_identity_pass,native_qc_pass,degradation_source_epoch_available,qc_failures
J151143.41+210104.0,bright,Dong2025_SDSS_LAMOST,LAMOST_DR11,03_spectra/raw_q1_d093/lamost_dr11/J151143.41+210104.0__bright__lamost-dr11-1017307052.fits,0.08047761768102646,3424.398865444423,8421.400514666842,True,0.9966743412637503,0.01694915254237288,0,INSTRUMENT_RECORDED_NO_NEW_THRESHOLD,PASS,38.00329606096166,28.544751972632145,NATIVE_LAMOST_SUPPORTED,False,True,False,
J151219.33+293737.0,bright,Dong2025_SDSS_LAMOST,SDSS_LEGACY,03_spectra/raw_q1_d093/sdss_legacy/J151219.33+293737.0__bright__spec-1845-54144-0465.fits,0.19994620978832245,3172.7674763536647,7679.592435001554,True,0.9984375,0.0,0,PASS,PASS,14.914804226606119,14.654835316535744,NATIVE_SDSS_SUPPORTED,True,True,True,
J151219.33+293737.0,faint,Dong2025_SDSS_LAMOST,LAMOST_DR11,03_spectra/raw_q1_d093/lamost_dr11/J151219.33+293737.0__faint__lamost-dr11-337804202.fits,0.19994620978832245,3083.4601567496093,7582.9522118580135,True,1.0,0.0,0,INSTRUMENT_RECORDED_NO_NEW_THRESHOLD,PASS,4.695437465277151,7.841444883666352,NATIVE_LAMOST_SUPPORTED,True,True,True,
J151804.33+364747.9,bright,Dong2025_SDSS_LAMOST,SDSS_LEGACY,03_spectra/raw_q1_d093/sdss_legacy/J151804.33+364747.9__bright__spec-1400-53470-0305.fits,0.19708161056041718,3189.8930479332416,7674.963752312334,True,1.0,0.0,0,PASS,PASS,12.196029405456816,15.42434697974082,NATIVE_SDSS_SUPPORTED,True,True,True,
J151804.33+364747.9,faint,Dong2025_SDSS_LAMOST,LAMOST_DR11,03_spectra/raw_q1_d093/lamost_dr11/J151804.33+364747.9__faint__lamost-dr11-437709230.fits,0.19708161056041718,3090.8388329454338,7601.09810839481,True,1.0,0.0,0,INSTRUMENT_RECORDED_NO_NEW_THRESHOLD,PASS,3.8590677782614677,7.809345664942861,NATIVE_LAMOST_SUPPORTED,True,True,True,
J152904.77+024640.4,bright,Dong2025_SDSS_LAMOST,SDSS_LEGACY,03_spectra/raw_q1_d093/sdss_legacy/J152904.77+024640.4__bright__spec-0593-52026-0319.fits,0.09738638252019882,3486.9068426003714,8370.287779933262,True,0.9968454258675079,0.0,0,PASS,PASS,27.365271216161236,26.476055080600723,NATIVE_SDSS_SUPPORTED,True,True,True,
J152904.77+024640.4,faint,Dong2025_SDSS_LAMOST,LAMOST_DR11,03_spectra/raw_q1_d093/lamost_dr11/J152904.77+024640.4__faint__lamost-dr11-557714142.fits,0.09738638252019882,3371.6349929801477,8291.641768625208,True,1.0,0.0,64,INSTRUMENT_RECORDED_NO_NEW_THRESHOLD,PASS,6.935648515945823,6.18187988745713,NATIVE_LAMOST_SUPPORTED,True,True,True,
J160157.53+490207.8,bright,Dong2025_SDSS_LAMOST,SDSS_LEGACY,03_spectra/raw_q1_d093/sdss_legacy/J160157.53+490207.8__bright__spec-0622-52054-0331.fits,0.24649132788181305,3067.684694720098,7392.829479815622,True,1.0,0.0,0,PASS,PASS,19.545717175107995,19.771353772672622,NATIVE_SDSS_SUPPORTED,True,True,True,
J160157.53+490207.8,faint,Dong2025_SDSS_LAMOST,LAMOST_DR11,03_spectra/raw_q1_d093/lamost_dr11/J160157.53+490207.8__faint__lamost-dr11-1001807205.fits,0.24649132788181305,2968.320954476642,7299.797890361047,True,1.0,0.0,0,INSTRUMENT_RECORDED_NO_NEW_THRESHOLD,PASS,9.57573511607229,10.238964835283412,NATIVE_LAMOST_SUPPORTED,True,True,True,
J1000+0354,faint,Yang2025_turn_on,SDSS_LEGACY,03_spectra/raw_q1_d093/sdss_legacy/J1000+0354__faint__spec-0572-52289-0171.fits,0.21543361246585846,3123.6964217522045,7562.556714606936,True,0.9997396511325176,0.0,0,PASS,PASS,9.263317026059754,11.278659726788653,NATIVE_SDSS_SUPPORTED,True,True,True,
J1000+0354,bright,Yang2025_turn_on,DESI_EDR,03_spectra/raw_q1_d093/desi_edr/J1000+0354__bright__desi-edr-sv3-bright-hp27345-tid39627883852858304.fits,0.21543361246585846,2961.9059100203417,8082.712127789275,True,1.0,0.0,0,INSTRUMENT_RECORDED_NO_NEW_THRESHOLD,PASS,4.5416807977461815,4.494633678529905,NATIVE_DESI_EDR_SUPPORTED,True,True,True,
J1003+0202,faint,Yang2025_turn_on,SDSS_LEGACY,03_spectra/raw_q1_d093/sdss_legacy/J1003+0202__faint__spec-0501-52235-0197.fits,0.12469647079706192,3378.8161251543356,8172.681132891356,True,1.0,0.0,0,PASS,PASS,17.215312581916855,17.00621322100273,NATIVE_SDSS_SUPPORTED,True,True,True,
J1003+0202,bright,Yang2025_turn_on,LAMOST_DR11,03_spectra/raw_q1_d093/lamost_dr11/J1003+0202__bright__lamost-dr11-714905145.fits,0.12469647079706192,3289.764326816865,8090.302585529168,True,0.9987209004860578,0.0,128,INSTRUMENT_RECORDED_NO_NEW_THRESHOLD,PASS,11.631569853832014,9.650100460737686,NATIVE_LAMOST_SUPPORTED,True,True,True,
J1003+0458,faint,Yang2025_turn_on,SDSS_LEGACY,03_spectra/raw_q1_d093/sdss_legacy/J1003+0458__faint__spec-0573-52325-0330.fits,0.12374883890151978,3401.188419672249,8200.318003538117,True,1.0,0.0,0,PASS,PASS,16.138194804352604,15.429708997333638,NATIVE_SDSS_SUPPORTED,True,True,True,
J1003+0458,bright,Yang2025_turn_on,LAMOST_DR11,03_spectra/raw_q1_d093/lamost_dr11/J1003+0458__bright__lamost-dr11-714911087.fits,0.12374883890151978,3292.5385104217667,8097.1249541129955,True,0.9797902276797135,0.02535211267605634,0,INSTRUMENT_RECORDED_NO_NEW_THRESHOLD,PASS,7.3636317774007445,5.759785223485461,NATIVE_LAMOST_SUPPORTED,True,True,True,
J1009+3539,faint,Yang2025_turn_on,SDSS_LEGACY,03_spectra/raw_q1_d093/sdss_legacy/J1009+3539__faint__spec-1951-53389-0517.fits,0.11007970571517944,3422.518703057785,8289.835758743166,True,1.0,0.0,0,PASS,PASS,26.13477687991703,26.062121236442678,NATIVE_SDSS_SUPPORTED,True,True,True,
J1009+3539,bright,Yang2025_turn_on,LAMOST_DR11,03_spectra/raw_q1_d093/lamost_dr11/J1009+3539__bright__lamost-dr11-803405162.fits,0.11007970571517944,3333.081677897398,8194.943112847599,True,0.9897645854657113,0.0,32,INSTRUMENT_RECORDED_NO_NEW_THRESHOLD,PASS,29.868904848451606,26.842780780337183,NATIVE_LAMOST_SUPPORTED,True,True,True,
J1110+0804,faint,Yang2025_turn_on,SDSS_LEGACY,03_spectra/raw_q1_d093/sdss_legacy/J1110+0804__faint__spec-1004-52723-0452.fits,0.11611929535865784,3404.781717542239,8252.571599780818,True,1.0,0.0,0,PASS,PASS,13.744911450330717,12.25836785560768,NATIVE_SDSS_SUPPORTED,True,True,True,
J1110+0804,bright,Yang2025_turn_on,LAMOST_DR11,03_spectra/raw_q1_d093/lamost_dr11/J1110+0804__bright__lamost-dr11-631809074.fits,0.11611929535865784,3315.0455721993703,8152.4751014192,True,1.0,0.0,0,INSTRUMENT_RECORDED_NO_NEW_THRESHOLD,PASS,11.351018677007744,9.340875806942574,NATIVE_LAMOST_SUPPORTED,True,True,True,
J1311+0705,faint,Yang2025_turn_on,SDSS_LEGACY,03_spectra/raw_q1_d093/sdss_legacy/J1311+0705__faint__spec-1795-54507-0102.fits,0.30051037669181824,2926.7529563431594,7067.829516665839,True,1.0,0.0,0,PASS,PASS,12.759383291881232,13.73988153775292,NATIVE_SDSS_SUPPORTED,True,True,True,
J1311+0705,bright,Yang2025_turn_on,DESI_EDR,03_spectra/raw_q1_d093/desi_edr/J1311+0705__bright__desi-edr-sv1-bright-hp26502-tid39627956850526758.fits,0.30051037669181824,2768.144002939464,7553.957412466318,True,0.9967870453669194,0.023076923076923078,0,INSTRUMENT_RECORDED_NO_NEW_THRESHOLD,PASS,10.301047111340868,10.486028371599353,NATIVE_DESI_EDR_SUPPORTED,False,True,False,
J020649.48-041452.7,bright,Zeltyn2024_SDSSV,SDSS_LEGACY,03_spectra/raw_q1_d093/sdss_legacy/J020649.48-041452.7__bright__spec-7238-56660-0791.fits,0.13874545693397522,3167.184769182688,9123.752058362843,True,0.9993472584856397,0.002824858757062147,0,PASS,PASS,28.679989013642505,26.100158737509883,NATIVE_SDSS_SUPPORTED,False,True,False,
J020649.48-041452.7,faint,Zeltyn2024_SDSSV,SDSSV_DR19,03_spectra/raw_q1_d093/sdssv_dr19/J020649.48-041452.7__faint__spec-015046-59226-4375838796.fits,0.13874545693397522,3132.3718976217892,9132.160611320925,True,0.9935456110154905,0.0,0,PASS,PASS,15.274663555529036,14.064714503339205,NATIVE_SDSSV_SUPPORTED,True,True,True,
J075934.95+322143.3,faint,Zeltyn2024_SDSSV,SDSS_LEGACY,03_spectra/raw_q1_d093/sdss_legacy/J075934.95+322143.3__faint__spec-0890-52583-0634.fits,0.26888009905815125,3017.028124589719,7255.699670498341,True,1.0,0.0,0,PASS,PASS,16.0465313496846,17.19522385500608,NATIVE_SDSS_SUPPORTED,True,True,True,
J075934.95+322143.3,bright,Zeltyn2024_SDSSV,SDSSV_DR19,03_spectra/raw_q1_d093/sdssv_dr19/J075934.95+322143.3__bright__spec-015023-59167-4554716669.fits,0.26888009905815125,2811.1200345029583,8195.57845997592,True,0.9939759036144579,0.0,0,PASS,PASS,31.815245564405796,32.76048517420148,NATIVE_SDSSV_SUPPORTED,True,True,True,
J080133.29+341737.6,bright,Zeltyn2024_SDSSV,SDSS_LEGACY,03_spectra/raw_q1_d093/sdss_legacy/J080133.29+341737.6__bright__spec-0891-52584-0472.fits,0.3379819095134735,2843.4778607975004,6887.311233116782,True,1.0,0.0,0,PASS,PASS,17.671365310735325,16.699361751467148,NATIVE_SDSS_SUPPORTED,True,True,True,
J080133.29+341737.6,faint,Zeltyn2024_SDSSV,SDSSV_DR19,03_spectra/raw_q1_d093/sdssv_dr19/J080133.29+341737.6__faint__spec-015022-59165-4555221243.fits,0.3379819095134735,2665.9360956094806,7772.307184567638,True,0.9935456110154905,0.0,0,PASS,PASS,19.31141791637433,20.210948829293844,NATIVE_SDSSV_SUPPORTED,True,True,True,
J080711.72+194439.7,bright,Zeltyn2024_SDSSV,SDSS_LEGACY,03_spectra/raw_q1_d093/sdss_legacy/J080711.72+194439.7__bright__spec-1922-53315-0628.fits,0.3477453291416168,2836.561788337106,6824.836014247077,True,1.0,0.0,0,PASS,PASS,22.001761231188688,18.206784021584895,NATIVE_SDSS_SUPPORTED,True,True,True,
J080711.72+194439.7,faint,Zeltyn2024_SDSSV,SDSSV_DR19,03_spectra/raw_q1_d093/sdssv_dr19/J080711.72+194439.7__faint__spec-015052-59229-4546222689.fits,0.3477453291416168,2646.6233573343447,7716.002558700303,True,0.9931153184165232,0.0,0,PASS,PASS,13.124049544811278,11.250093151191686,NATIVE_SDSSV_SUPPORTED,True,True,True,
J083716.47+035606.1,faint,Zeltyn2024_SDSSV,SDSS_LEGACY,03_spectra/raw_q1_d093/sdss_legacy/J083716.47+035606.1__faint__spec-1186-52646-0060.fits,0.06348244100809097,3574.9469372625804,8657.042713287343,True,1.0,0.0,0,PASS,PASS,22.914614338003346,22.70942210172365,NATIVE_SDSS_SUPPORTED,True,True,True,
J083716.47+035606.1,bright,Zeltyn2024_SDSSV,SDSSV_DR19,03_spectra/raw_q1_d093/sdssv_dr19/J083716.47+035606.1__bright__spec-015257-59288-4545083597.fits,0.06348244100809097,3354.0509276892985,9778.446739821613,True,0.9922547332185886,0.0,0,PASS,PASS,26.606847898424522,25.91282605123329,NATIVE_SDSSV_SUPPORTED,True,True,True,
J085512.13+032950.6,bright,Zeltyn2024_SDSSV,SDSS_LEGACY,03_spectra/raw_q1_d093/sdss_legacy/J085512.13+032950.6__bright__spec-0565-52225-0466.fits,0.12404561787843704,3391.6884117068284,8198.15289391198,True,1.0,0.0,0,PASS,PASS,21.316966521635997,18.7995218459791,NATIVE_SDSS_SUPPORTED,True,True,True,
J085512.13+032950.6,faint,Zeltyn2024_SDSSV,SDSSV_DR19,03_spectra/raw_q1_d093/sdssv_dr19/J085512.13+032950.6__faint__spec-015260-59304-4545238496.fits,0.12404561787843704,3173.335860315793,9251.587518094615,True,0.9922547332185886,0.0,0,PASS,PASS,21.54008436382384,20.170056803340465,NATIVE_SDSSV_SUPPORTED,True,True,True,
J092313.53+043445.0,faint,Zeltyn2024_SDSSV,SDSS_LEGACY,03_spectra/raw_q1_d093/sdss_legacy/J092313.53+043445.0__faint__spec-0991-52707-0085.fits,0.6568198800086975,2293.636512505714,5549.127786014156,True,1.0,0.0,0,PASS,PASS,3.8936723994784015,2.2997382449887116,NATIVE_SDSS_SUPPORTED,True,True,True,
J092313.53+043445.0,bright,Zeltyn2024_SDSSV,SDSSV_DR19,03_spectra/raw_q1_d093/sdssv_dr19/J092313.53+043445.0__bright__spec-015265-59292-4592693075.fits,0.6568198800086975,2152.9040729676312,6276.606487893244,True,0.9918244406196214,0.0,0,PASS,PASS,20.558660110399657,16.6758091973822,NATIVE_SDSSV_SUPPORTED,True,True,True,
J121618.00+515946.1,bright,Zeltyn2024_SDSSV,SDSS_LEGACY,03_spectra/raw_q1_d093/sdss_legacy/J121618.00+515946.1__bright__spec-0883-52430-0109.fits,0.6233243346214294,2341.5030470811816,5670.151822559873,True,0.9997397188964081,0.0,0,PASS,PASS,8.931383427657195,6.895354242824907,NATIVE_SDSS_SUPPORTED,True,True,True,
J121618.00+515946.1,faint,Zeltyn2024_SDSSV,SDSSV_DR19,03_spectra/raw_q1_d093/sdssv_dr19/J121618.00+515946.1__faint__spec-015237-59256-4351905150.fits,0.6233243346214294,2197.3269246138116,6406.117487641965,True,0.9935456110154905,0.0,0,PASS,PASS,10.034284405969036,8.739461320906075,NATIVE_SDSSV_SUPPORTED,True,True,True,
J135750.26+614309.0,bright,Zeltyn2024_SDSSV,SDSS_LEGACY,03_spectra/raw_q1_d093/sdss_legacy/J135750.26+614309.0__bright__spec-6815-56419-0398.fits,0.7374038696289062,2053.5218475106294,5949.756893790508,True,0.994157108850898,0.008450704225352112,0,PASS,PASS,9.604598204685875,6.2384586963547095,NATIVE_SDSS_SUPPORTED,True,True,True,
J135750.26+614309.0,faint,Zeltyn2024_SDSSV,SDSSV_DR19,03_spectra/raw_q1_d093/sdssv_dr19/J135750.26+614309.0__faint__spec-015303-59280-4349290127.fits,0.7374038696289062,2053.0484190796356,5985.485925246773,True,0.9913941480206541,0.0,0,PASS,PASS,5.826529225644828,4.248956443626028,NATIVE_SDSSV_SUPPORTED,True,True,True,
J140515.59+542458.0,faint,Zeltyn2024_SDSSV,SDSS_LEGACY,03_spectra/raw_q1_d093/sdss_legacy/J140515.59+542458.0__faint__spec-1324-53088-0184.fits,0.08326244354248047,3500.7928416529267,8477.472167395683,True,1.0,0.0,0,PASS,PASS,21.766335130295197,21.35685587896373,NATIVE_SDSS_SUPPORTED,True,True,True,
J140515.59+542458.0,bright,Zeltyn2024_SDSSV,SDSSV_DR19,03_spectra/raw_q1_d093/sdssv_dr19/J140515.59+542458.0__bright__spec-015304-59281-4351042394.fits,0.08326244354248047,3292.8071023857915,9599.89563944048,True,0.9916092943201377,0.0,0,PASS,PASS,28.59276416790963,26.968188683372386,NATIVE_SDSSV_SUPPORTED,True,True,True,
J221026.83-001721.1,faint,Zeltyn2024_SDSSV,SDSS_LEGACY,03_spectra/raw_q1_d093/sdss_legacy/J221026.83-001721.1__faint__spec-4199-55481-0034.fits,0.44867032766342163,2458.8415902374545,7117.547550304458,True,0.9924193199047,0.0,0,PASS,PASS,8.992561801933,8.942689707763321,NATIVE_SDSS_SUPPORTED,False,True,False,
J221026.83-001721.1,bright,Zeltyn2024_SDSSV,SDSSV_DR19,03_spectra/raw_q1_d093/sdssv_dr19/J221026.83-001721.1__bright__spec-015065-59386-4368643384.fits,0.44867032766342163,2462.240165847591,7178.449236898575,True,0.9883820998278829,0.0,0,PASS,PASS,8.625752315006125,8.652250900916242,NATIVE_SDSSV_SUPPORTED,False,True,False,
