transition_id,reference_tier,source_family,arm,snr_rung,criterion,applicability,denominator_semantics,discovery_independent_sensitivity_included,unclassifiable_by_design
J120635.22+175312.3,GOLD,Dong2025_SDSS_LAMOST,matched,10,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
J121618.00+515946.1,GOLD,Zeltyn2024_SDSSV,faint_only,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J121618.00+515946.1,GOLD,Zeltyn2024_SDSSV,faint_only,5,GREEN2022_FINAL,APPLICABLE_SUPPORTED_VARIANCE,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J121618.00+515946.1,GOLD,Zeltyn2024_SDSSV,faint_only,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
J121618.00+515946.1,GOLD,Zeltyn2024_SDSSV,faint_only,10,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J121618.00+515946.1,GOLD,Zeltyn2024_SDSSV,faint_only,10,GREEN2022_FINAL,APPLICABLE_SUPPORTED_VARIANCE,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J121618.00+515946.1,GOLD,Zeltyn2024_SDSSV,faint_only,10,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
J121618.00+515946.1,GOLD,Zeltyn2024_SDSSV,matched,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J121618.00+515946.1,GOLD,Zeltyn2024_SDSSV,matched,5,GREEN2022_FINAL,APPLICABLE_SUPPORTED_VARIANCE,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J121618.00+515946.1,GOLD,Zeltyn2024_SDSSV,matched,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
J122355.23+343856.6,GOLD,Dong2025_SDSS_LAMOST,faint_only,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J122355.23+343856.6,GOLD,Dong2025_SDSS_LAMOST,faint_only,5,GREEN2022_FINAL,APPLICABLE_SUPPORTED_VARIANCE,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J122355.23+343856.6,GOLD,Dong2025_SDSS_LAMOST,faint_only,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
J122355.23+343856.6,GOLD,Dong2025_SDSS_LAMOST,faint_only,10,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J122355.23+343856.6,GOLD,Dong2025_SDSS_LAMOST,faint_only,10,GREEN2022_FINAL,APPLICABLE_SUPPORTED_VARIANCE,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J122355.23+343856.6,GOLD,Dong2025_SDSS_LAMOST,faint_only,10,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
J122355.23+343856.6,GOLD,Dong2025_SDSS_LAMOST,matched,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J122355.23+343856.6,GOLD,Dong2025_SDSS_LAMOST,matched,5,GREEN2022_FINAL,APPLICABLE_SUPPORTED_VARIANCE,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J122355.23+343856.6,GOLD,Dong2025_SDSS_LAMOST,matched,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
J122355.23+343856.6,GOLD,Dong2025_SDSS_LAMOST,matched,10,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J122355.23+343856.6,GOLD,Dong2025_SDSS_LAMOST,matched,10,GREEN2022_FINAL,APPLICABLE_SUPPORTED_VARIANCE,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J122355.23+343856.6,GOLD,Dong2025_SDSS_LAMOST,matched,10,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
J122945.61+440934.5,GOLD,Dong2025_SDSS_LAMOST,faint_only,5,YANG2024_FINAL,UNCLASSIFIABLE_INSTRUMENT_DOMAIN,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,True
J122945.61+440934.5,GOLD,Dong2025_SDSS_LAMOST,faint_only,5,GREEN2022_FINAL,APPLICABLE_SUPPORTED_VARIANCE,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J122945.61+440934.5,GOLD,Dong2025_SDSS_LAMOST,faint_only,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
J122945.61+440934.5,GOLD,Dong2025_SDSS_LAMOST,matched,5,YANG2024_FINAL,UNCLASSIFIABLE_INSTRUMENT_DOMAIN,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,True
J122945.61+440934.5,GOLD,Dong2025_SDSS_LAMOST,matched,5,GREEN2022_FINAL,APPLICABLE_SUPPORTED_VARIANCE,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J122945.61+440934.5,GOLD,Dong2025_SDSS_LAMOST,matched,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
J131432.70+122718.5,GOLD,Dong2025_SDSS_LAMOST,faint_only,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J131432.70+122718.5,GOLD,Dong2025_SDSS_LAMOST,faint_only,5,GREEN2022_FINAL,APPLICABLE_SUPPORTED_VARIANCE,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J131432.70+122718.5,GOLD,Dong2025_SDSS_LAMOST,faint_only,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
J131432.70+122718.5,GOLD,Dong2025_SDSS_LAMOST,faint_only,10,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J131432.70+122718.5,GOLD,Dong2025_SDSS_LAMOST,faint_only,10,GREEN2022_FINAL,APPLICABLE_SUPPORTED_VARIANCE,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J131432.70+122718.5,GOLD,Dong2025_SDSS_LAMOST,faint_only,10,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
J131432.70+122718.5,GOLD,Dong2025_SDSS_LAMOST,matched,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J131432.70+122718.5,GOLD,Dong2025_SDSS_LAMOST,matched,5,GREEN2022_FINAL,APPLICABLE_SUPPORTED_VARIANCE,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J131432.70+122718.5,GOLD,Dong2025_SDSS_LAMOST,matched,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
J131432.70+122718.5,GOLD,Dong2025_SDSS_LAMOST,matched,10,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J131432.70+122718.5,GOLD,Dong2025_SDSS_LAMOST,matched,10,GREEN2022_FINAL,APPLICABLE_SUPPORTED_VARIANCE,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J131432.70+122718.5,GOLD,Dong2025_SDSS_LAMOST,matched,10,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
J132421.98+280238.3,GOLD,Dong2025_SDSS_LAMOST,faint_only,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J132421.98+280238.3,GOLD,Dong2025_SDSS_LAMOST,faint_only,5,GREEN2022_FINAL,APPLICABLE_SUPPORTED_VARIANCE,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J132421.98+280238.3,GOLD,Dong2025_SDSS_LAMOST,faint_only,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
J132421.98+280238.3,GOLD,Dong2025_SDSS_LAMOST,matched,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J132421.98+280238.3,GOLD,Dong2025_SDSS_LAMOST,matched,5,GREEN2022_FINAL,APPLICABLE_SUPPORTED_VARIANCE,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J132421.98+280238.3,GOLD,Dong2025_SDSS_LAMOST,matched,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
J133551.98+544450.1,GOLD,Dong2025_SDSS_LAMOST,faint_only,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J133551.98+544450.1,GOLD,Dong2025_SDSS_LAMOST,faint_only,5,GREEN2022_FINAL,APPLICABLE_SUPPORTED_VARIANCE,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J133551.98+544450.1,GOLD,Dong2025_SDSS_LAMOST,faint_only,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
J133551.98+544450.1,GOLD,Dong2025_SDSS_LAMOST,faint_only,10,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J133551.98+544450.1,GOLD,Dong2025_SDSS_LAMOST,faint_only,10,GREEN2022_FINAL,APPLICABLE_SUPPORTED_VARIANCE,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J133551.98+544450.1,GOLD,Dong2025_SDSS_LAMOST,faint_only,10,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
J133551.98+544450.1,GOLD,Dong2025_SDSS_LAMOST,matched,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J133551.98+544450.1,GOLD,Dong2025_SDSS_LAMOST,matched,5,GREEN2022_FINAL,APPLICABLE_SUPPORTED_VARIANCE,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J133551.98+544450.1,GOLD,Dong2025_SDSS_LAMOST,matched,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
J133551.98+544450.1,GOLD,Dong2025_SDSS_LAMOST,matched,10,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J133551.98+544450.1,GOLD,Dong2025_SDSS_LAMOST,matched,10,GREEN2022_FINAL,APPLICABLE_SUPPORTED_VARIANCE,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J133551.98+544450.1,GOLD,Dong2025_SDSS_LAMOST,matched,10,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
J134133.73+090356.7,GOLD,Dong2025_SDSS_LAMOST,faint_only,5,YANG2024_FINAL,UNCLASSIFIABLE_INSTRUMENT_DOMAIN,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,True
J134133.73+090356.7,GOLD,Dong2025_SDSS_LAMOST,faint_only,5,GREEN2022_FINAL,UNCLASSIFIABLE_INSTRUMENT_DOMAIN,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,True
J134133.73+090356.7,GOLD,Dong2025_SDSS_LAMOST,faint_only,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
J134133.73+090356.7,GOLD,Dong2025_SDSS_LAMOST,faint_only,10,YANG2024_FINAL,UNCLASSIFIABLE_INSTRUMENT_DOMAIN,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,True
J134133.73+090356.7,GOLD,Dong2025_SDSS_LAMOST,faint_only,10,GREEN2022_FINAL,UNCLASSIFIABLE_INSTRUMENT_DOMAIN,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,True
J134133.73+090356.7,GOLD,Dong2025_SDSS_LAMOST,faint_only,10,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
J134133.73+090356.7,GOLD,Dong2025_SDSS_LAMOST,matched,5,YANG2024_FINAL,UNCLASSIFIABLE_INSTRUMENT_DOMAIN,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,True
J134133.73+090356.7,GOLD,Dong2025_SDSS_LAMOST,matched,5,GREEN2022_FINAL,UNCLASSIFIABLE_INSTRUMENT_DOMAIN,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,True
J134133.73+090356.7,GOLD,Dong2025_SDSS_LAMOST,matched,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
J134133.73+090356.7,GOLD,Dong2025_SDSS_LAMOST,matched,10,YANG2024_FINAL,UNCLASSIFIABLE_INSTRUMENT_DOMAIN,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,True
J134133.73+090356.7,GOLD,Dong2025_SDSS_LAMOST,matched,10,GREEN2022_FINAL,UNCLASSIFIABLE_INSTRUMENT_DOMAIN,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,True
J134133.73+090356.7,GOLD,Dong2025_SDSS_LAMOST,matched,10,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
J135255.68+252859.6,GOLD,Dong2025_SDSS_LAMOST,faint_only,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J135255.68+252859.6,GOLD,Dong2025_SDSS_LAMOST,faint_only,5,GREEN2022_FINAL,APPLICABLE_SUPPORTED_VARIANCE,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J135255.68+252859.6,GOLD,Dong2025_SDSS_LAMOST,faint_only,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
J135255.68+252859.6,GOLD,Dong2025_SDSS_LAMOST,faint_only,10,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J135255.68+252859.6,GOLD,Dong2025_SDSS_LAMOST,faint_only,10,GREEN2022_FINAL,APPLICABLE_SUPPORTED_VARIANCE,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J135255.68+252859.6,GOLD,Dong2025_SDSS_LAMOST,faint_only,10,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
J135255.68+252859.6,GOLD,Dong2025_SDSS_LAMOST,matched,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J135255.68+252859.6,GOLD,Dong2025_SDSS_LAMOST,matched,5,GREEN2022_FINAL,APPLICABLE_SUPPORTED_VARIANCE,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J135255.68+252859.6,GOLD,Dong2025_SDSS_LAMOST,matched,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
J135255.68+252859.6,GOLD,Dong2025_SDSS_LAMOST,matched,10,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J135255.68+252859.6,GOLD,Dong2025_SDSS_LAMOST,matched,10,GREEN2022_FINAL,APPLICABLE_SUPPORTED_VARIANCE,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J135255.68+252859.6,GOLD,Dong2025_SDSS_LAMOST,matched,10,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
J135750.26+614309.0,GOLD,Zeltyn2024_SDSSV,faint_only,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J135750.26+614309.0,GOLD,Zeltyn2024_SDSSV,faint_only,5,GREEN2022_FINAL,UNCLASSIFIABLE_INSTRUMENT_DOMAIN,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,True
J135750.26+614309.0,GOLD,Zeltyn2024_SDSSV,faint_only,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
J135750.26+614309.0,GOLD,Zeltyn2024_SDSSV,matched,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J135750.26+614309.0,GOLD,Zeltyn2024_SDSSV,matched,5,GREEN2022_FINAL,UNCLASSIFIABLE_INSTRUMENT_DOMAIN,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,True
J135750.26+614309.0,GOLD,Zeltyn2024_SDSSV,matched,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
J140207.59+284859.3,GOLD,Dong2025_SDSS_LAMOST,faint_only,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J140207.59+284859.3,GOLD,Dong2025_SDSS_LAMOST,faint_only,5,GREEN2022_FINAL,APPLICABLE_SUPPORTED_VARIANCE,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J140207.59+284859.3,GOLD,Dong2025_SDSS_LAMOST,faint_only,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
J140207.59+284859.3,GOLD,Dong2025_SDSS_LAMOST,matched,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J140207.59+284859.3,GOLD,Dong2025_SDSS_LAMOST,matched,5,GREEN2022_FINAL,APPLICABLE_SUPPORTED_VARIANCE,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J140207.59+284859.3,GOLD,Dong2025_SDSS_LAMOST,matched,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
J140515.59+542458.0,GOLD,Zeltyn2024_SDSSV,faint_only,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J140515.59+542458.0,GOLD,Zeltyn2024_SDSSV,faint_only,5,GREEN2022_FINAL,APPLICABLE_SUPPORTED_VARIANCE,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J140515.59+542458.0,GOLD,Zeltyn2024_SDSSV,faint_only,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
J140515.59+542458.0,GOLD,Zeltyn2024_SDSSV,faint_only,10,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J140515.59+542458.0,GOLD,Zeltyn2024_SDSSV,faint_only,10,GREEN2022_FINAL,APPLICABLE_SUPPORTED_VARIANCE,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J140515.59+542458.0,GOLD,Zeltyn2024_SDSSV,faint_only,10,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
J140515.59+542458.0,GOLD,Zeltyn2024_SDSSV,matched,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J140515.59+542458.0,GOLD,Zeltyn2024_SDSSV,matched,5,GREEN2022_FINAL,APPLICABLE_SUPPORTED_VARIANCE,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J140515.59+542458.0,GOLD,Zeltyn2024_SDSSV,matched,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
J140515.59+542458.0,GOLD,Zeltyn2024_SDSSV,matched,10,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J140515.59+542458.0,GOLD,Zeltyn2024_SDSSV,matched,10,GREEN2022_FINAL,APPLICABLE_SUPPORTED_VARIANCE,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J140515.59+542458.0,GOLD,Zeltyn2024_SDSSV,matched,10,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
J150026.17+374732.4,GOLD,Dong2025_SDSS_LAMOST,faint_only,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J150026.17+374732.4,GOLD,Dong2025_SDSS_LAMOST,faint_only,5,GREEN2022_FINAL,APPLICABLE_SUPPORTED_VARIANCE,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
J150026.17+374732.4,GOLD,Dong2025_SDSS_LAMOST,faint_only,5,MACLEOD2019_FINAL,UNCLASSIFIABLE_NO_PROSPECTIVE_VISUAL_EVIDENCE,FINAL_CLASSIFIER_ROW_NON_DENOMINATOR_WHEN_UNCLASSIFIABLE,True,True
J150026.17+374732.4,GOLD,Dong2025_SDSS_LAMOST,matched,5,YANG2024_FINAL,APPLICABLE_FAIL_CLOSED_PER_REALIZATION,FINAL_CLASSIFIER_DENOMINATOR_IF_CLASSIFIABLE,True,False
