transition_id,reference_tier,q1_set,source_family,instrument_pair,arm,snr,bright_epoch_action,faint_epoch_action,object_specific_crn,mc_realizations,seed_namespace,grid_status,execution_authorized,spectra_generated,object_id,condition_id
SDSSJ081319.34+460849.5,SILVER,SENSITIVITY_INCREMENT,Yang2018,SDSS_LEGACY/SDSS_LEGACY,faint_only,5,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ081319.34+460849.5,SDSSJ081319.34+460849.5|faint_only|snr5
SDSSJ081319.34+460849.5,SILVER,SENSITIVITY_INCREMENT,Yang2018,SDSS_LEGACY/SDSS_LEGACY,faint_only,10,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ081319.34+460849.5,SDSSJ081319.34+460849.5|faint_only|snr10
SDSSJ081319.34+460849.5,SILVER,SENSITIVITY_INCREMENT,Yang2018,SDSS_LEGACY/SDSS_LEGACY,matched,5,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ081319.34+460849.5,SDSSJ081319.34+460849.5|matched|snr5
SDSSJ081319.34+460849.5,SILVER,SENSITIVITY_INCREMENT,Yang2018,SDSS_LEGACY/SDSS_LEGACY,matched,10,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ081319.34+460849.5,SDSSJ081319.34+460849.5|matched|snr10
SDSSJ105058.42+241351.18,SILVER,SENSITIVITY_INCREMENT,Green2022,SDSS_LEGACY/SDSS_LEGACY,faint_only,5,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ105058.42+241351.18,SDSSJ105058.42+241351.18|faint_only|snr5
SDSSJ105058.42+241351.18,SILVER,SENSITIVITY_INCREMENT,Green2022,SDSS_LEGACY/SDSS_LEGACY,faint_only,10,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ105058.42+241351.18,SDSSJ105058.42+241351.18|faint_only|snr10
SDSSJ105058.42+241351.18,SILVER,SENSITIVITY_INCREMENT,Green2022,SDSS_LEGACY/SDSS_LEGACY,matched,5,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ105058.42+241351.18,SDSSJ105058.42+241351.18|matched|snr5
SDSSJ105058.42+241351.18,SILVER,SENSITIVITY_INCREMENT,Green2022,SDSS_LEGACY/SDSS_LEGACY,matched,10,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ105058.42+241351.18,SDSSJ105058.42+241351.18|matched|snr10
SDSSJ222132.41-010928.70,SILVER,SENSITIVITY_INCREMENT,MacLeod2016,SDSS_LEGACY/SDSS_LEGACY,faint_only,5,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ222132.41-010928.70,SDSSJ222132.41-010928.70|faint_only|snr5
SDSSJ222132.41-010928.70,SILVER,SENSITIVITY_INCREMENT,MacLeod2016,SDSS_LEGACY/SDSS_LEGACY,faint_only,10,UNCHANGED,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ222132.41-010928.70,SDSSJ222132.41-010928.70|faint_only|snr10
SDSSJ222132.41-010928.70,SILVER,SENSITIVITY_INCREMENT,MacLeod2016,SDSS_LEGACY/SDSS_LEGACY,matched,5,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ222132.41-010928.70,SDSSJ222132.41-010928.70|matched|snr5
SDSSJ222132.41-010928.70,SILVER,SENSITIVITY_INCREMENT,MacLeod2016,SDSS_LEGACY/SDSS_LEGACY,matched,10,DEGRADE_TO_RUNG,DEGRADE_TO_RUNG,True,50,p3sf:q1:full:v1,FINAL_FROZEN_D093_UNEXECUTED,False,False,SDSSJ222132.41-010928.70,SDSSJ222132.41-010928.70|matched|snr10
